request_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_duration_mins,price_usd
2024-06-06 20:21:00,34.058748,-118.347951,34.120226,-118.44078,62.8,8.99
2024-06-21 07:01:00,34.084857,-118.186809,34.082225,-118.169642,12.1,32.5
2024-06-03 12:28:00,34.058944,-118.360316,34.092842,-118.271587,14.9,7.41
2024-06-13 01:49:00,34.077157,-118.2953,34.127758,-118.268928,20.3,21.46
2024-06-30 05:11:00,34.052703,-118.218793,34.142544,-118.171381,3.9,52.41
2024-06-13 22:15:00,34.061565,-118.256143,34.063749,-118.254324,13.7,5.26
2024-06-05 23:29:00,34.075252,-118.261457,34.062121,-118.256153,46.9,9.66
2024-06-23 18:22:00,33.991714,-118.320847,34.061468,-118.250721,10.8,7.64
2024-06-13 23:01:00,34.037213,-118.250648,34.110806,-118.284138,11.2,14.21
2024-06-12 22:29:00,34.031185,-118.18978,34.009016,-118.228162,3.0,34.08
2024-06-08 16:26:00,34.024445,-118.248802,33.974193,-118.272713,8.7,33.52
2024-06-23 14:16:00,34.038994,-118.299814,34.104946,-118.298641,8.8,18.32
2024-06-15 17:38:00,34.109798,-118.324852,34.032711,-118.405357,58.1,18.59
2024-06-15 12:28:00,34.015367,-118.298576,33.935727,-118.262023,40.2,5.89
2024-06-24 00:09:00,34.088731,-118.22646,34.080316,-118.234672,33.0,11.93
2024-06-11 21:17:00,33.982685,-118.229384,33.987807,-118.186699,3.0,46.26
2024-06-20 18:59:00,34.036605,-118.29803,33.983607,-118.403984,16.3,36.95
2024-06-06 03:55:00,34.05651,-118.382646,34.067603,-118.339769,16.3,5.0
2024-06-18 03:39:00,34.073449,-118.224799,34.086772,-118.157954,8.0,5.0
2024-06-13 20:38:00,34.078449,-118.303862,34.05443,-118.281935,27.4,26.14
2024-06-16 07:41:00,34.081734,-118.208656,34.183407,-118.207155,3.0,12.62
2024-06-11 22:56:00,34.036051,-118.295367,34.057539,-118.252106,19.1,69.35
2024-06-04 22:56:00,34.031506,-118.309274,34.08793,-118.245703,10.3,5.0
2024-06-28 14:45:00,34.084319,-118.24081,34.011508,-118.214663,9.2,60.32
2024-06-13 01:48:00,34.042348,-118.108538,33.969106,-118.078656,18.7,11.38
2024-06-23 10:00:00,33.998973,-118.205058,34.021976,-118.122211,42.1,5.0
2024-06-28 03:47:00,34.004669,-118.241827,34.097411,-118.203769,3.0,10.95
2024-06-14 07:23:00,34.013222,-118.228469,33.962725,-118.268482,7.0,14.15
2024-06-25 14:46:00,34.069886,-118.355067,34.077055,-118.291735,26.3,5.0
2024-06-14 04:04:00,34.055697,-118.31734,33.993942,-118.323526,22.2,21.11
2024-06-02 22:36:00,34.077619,-118.400656,34.041688,-118.398992,10.5,8.28
2024-06-27 11:15:00,34.03291,-118.146208,34.042565,-118.140864,24.8,24.93
2024-06-26 05:07:00,34.056342,-118.158357,34.031711,-118.109913,14.7,9.83
2024-06-17 23:31:00,34.075024,-118.226431,34.009747,-118.138988,19.8,5.0
2024-06-25 20:11:00,34.037626,-118.241893,33.97123,-118.240672,12.6,20.87
2024-06-21 01:56:00,34.068271,-118.343095,33.973971,-118.256532,3.0,5.0
2024-06-25 01:24:00,34.023523,-118.263158,34.047352,-118.254929,6.2,5.0
2024-06-02 16:51:00,34.035478,-118.142456,34.065357,-118.072348,13.4,68.68
2024-06-25 10:39:00,34.03473,-118.242115,34.064358,-118.232193,4.4,15.13
2024-06-07 10:19:00,34.002166,-118.283879,33.956708,-118.3085,55.4,11.48
2024-06-30 11:47:00,34.069479,-118.355484,34.119776,-118.259379,68.6,15.05
2024-06-29 23:43:00,34.031224,-118.167182,34.066563,-118.196576,15.9,46.38
2024-06-02 15:44:00,34.0505,-118.254205,34.050864,-118.286945,31.5,15.31
2024-06-20 13:14:00,34.06923,-118.355404,34.061388,-118.418206,3.0,5.0
2024-06-12 12:20:00,34.067861,-118.305456,34.035405,-118.242093,15.3,5.0
2024-06-08 15:29:00,34.076615,-118.326652,34.086223,-118.25148,13.9,26.94
2024-06-30 01:16:00,34.046061,-118.257905,34.126923,-118.239248,5.2,35.06
2024-06-13 01:01:00,34.033068,-118.23756,34.089961,-118.286753,15.4,31.72
2024-06-17 13:55:00,34.046811,-118.280193,34.034001,-118.280532,24.5,16.28
2024-06-10 09:39:00,33.982507,-118.203377,34.009438,-118.218508,22.3,8.25
2024-06-21 11:15:00,33.992116,-118.245272,33.937044,-118.296795,3.8,27.28
2024-06-08 13:46:00,33.997092,-118.186261,34.033595,-118.210706,3.0,5.0
2024-06-11 20:32:00,34.01011,-118.271432,33.968567,-118.246145,26.3,5.0
2024-06-22 03:42:00,34.065991,-118.06728,34.100504,-118.097539,7.9,5.0
2024-06-07 08:34:00,34.013781,-118.283869,34.162234,-118.269283,3.0,5.0
2024-06-24 12:58:00,34.034873,-118.3042,34.006373,-118.393016,14.3,5.0
2024-06-30 08:28:00,34.101969,-118.311578,34.248109,-118.227619,50.6,9.86
2024-06-22 02:52:00,34.035749,-118.262656,34.060281,-118.282227,3.0,12.87
2024-06-11 20:23:00,34.079501,-118.353172,34.042019,-118.30966,3.9,7.95
2024-06-06 10:41:00,34.012655,-118.232326,33.972882,-118.222892,13.2,10.08
2024-06-17 19:49:00,34.041782,-118.364318,34.16003,-118.344193,13.2,27.5
2024-06-14 03:18:00,34.011999,-118.2403,34.036649,-118.296899,3.0,5.0
2024-06-08 07:32:00,34.036439,-118.331075,34.008131,-118.369103,7.6,22.07
2024-06-12 00:18:00,34.083612,-118.272878,34.073439,-118.30977,19.3,9.33
2024-06-30 00:12:00,33.980907,-118.213728,34.002446,-118.21246,33.4,73.5
2024-06-06 01:33:00,34.067377,-118.111758,34.066941,-118.04545,5.4,15.48
2024-06-08 18:03:00,34.059509,-118.31468,34.076804,-118.293017,13.0,9.0
2024-06-11 11:00:00,34.026234,-118.259019,34.114915,-118.304036,22.5,100.0
2024-06-28 10:02:00,33.992158,-118.293426,33.935759,-118.289059,3.1,5.0
2024-06-11 18:01:00,34.052885,-118.302192,34.085117,-118.306224,16.6,12.08
2024-06-09 18:06:00,34.02882,-118.292898,34.025175,-118.310442,70.2,20.68
2024-06-09 22:10:00,34.059307,-118.200556,34.034355,-118.201327,6.6,22.0
2024-06-29 09:47:00,34.050874,-118.279283,34.104483,-118.241098,37.3,17.79
2024-06-11 14:43:00,34.114071,-118.115041,34.041,-118.151038,3.0,31.73
2024-06-12 00:28:00,34.040426,-118.225041,33.922104,-118.242336,15.9,15.19
2024-06-11 22:23:00,34.00906,-118.310601,34.020287,-118.261495,15.9,76.04
2024-06-27 03:53:00,34.057171,-118.272002,34.050262,-118.248554,16.7,34.2
2024-06-22 07:26:00,34.0588,-118.298111,33.991158,-118.234155,26.7,18.09
2024-06-18 23:52:00,34.104368,-118.201996,34.01884,-118.130203,12.0,5.0
2024-06-07 09:30:00,34.083404,-118.348327,34.179936,-118.416354,16.1,9.89
2024-06-04 09:57:00,34.064275,-118.330457,34.087426,-118.316042,10.6,5.0
2024-06-03 15:23:00,34.108532,-118.285493,34.109514,-118.310891,18.7,20.94
2024-06-09 20:50:00,34.002449,-118.209023,34.112212,-118.268959,25.7,15.7
2024-06-24 17:56:00,34.02441,-118.176016,34.075513,-118.215476,31.7,14.76
2024-06-23 19:50:00,34.012937,-118.167167,34.101401,-118.182206,11.8,14.68
2024-06-24 11:16:00,34.034408,-118.218212,33.97541,-118.232938,21.1,12.23
2024-06-21 00:37:00,33.994933,-118.254973,33.934063,-118.285318,28.3,67.48
2024-06-16 11:16:00,34.075406,-118.202322,34.10626,-118.203005,99.9,5.0
2024-06-11 16:23:00,34.041111,-118.31867,34.061836,-118.196338,30.4,22.58
2024-06-22 19:14:00,33.991168,-118.360679,34.053651,-118.44694,28.9,52.67
2024-06-06 20:38:00,34.009377,-118.223802,33.927837,-118.166943,26.3,17.49
2024-06-03 01:21:00,34.062541,-118.310341,34.09772,-118.311259,29.9,17.52
2024-06-25 20:45:00,34.083525,-118.253918,34.132988,-118.275812,16.5,6.58
2024-06-15 05:36:00,34.129869,-118.242822,34.176678,-118.343733,65.8,11.24
2024-06-19 16:06:00,34.166554,-118.235113,34.14622,-118.196975,37.2,7.15
2024-06-29 17:03:00,34.066576,-118.193733,34.092507,-118.265781,14.4,25.45
2024-06-21 11:00:00,34.010418,-118.200075,33.971636,-118.158681,29.0,40.95
2024-06-23 22:20:00,33.964718,-118.2383,33.950071,-118.151233,51.0,24.66
2024-06-15 08:55:00,34.060708,-118.276521,34.008562,-118.340661,6.6,31.4
2024-06-10 13:21:00,34.017482,-118.243534,33.979549,-118.185116,11.0,8.52
2024-06-11 12:14:00,34.033386,-118.285773,34.021338,-118.284501,3.0,19.78
2024-06-28 00:37:00,34.025516,-118.261786,34.000969,-118.366496,15.8,8.66
2024-06-12 11:13:00,34.044368,-118.09291,34.006429,-118.15315,11.4,27.9
2024-06-29 00:10:00,34.092639,-118.239069,34.027659,-118.230157,9.1,20.98
2024-06-01 22:24:00,34.056282,-118.222985,34.154337,-118.202926,46.6,5.0
2024-06-09 18:46:00,34.043655,-118.292329,34.018626,-118.371363,19.6,5.0
2024-06-29 07:30:00,34.008574,-118.188796,34.025072,-118.18721,27.0,100.0
2024-06-18 09:29:00,33.983013,-118.204384,33.895064,-118.163206,3.0,13.48
2024-06-11 23:54:00,34.030548,-118.203959,34.09843,-118.15403,13.1,5.0
2024-06-06 06:26:00,34.047849,-118.237107,34.056207,-118.257748,11.3,40.05
2024-06-15 11:44:00,34.120717,-118.187949,34.098523,-118.166025,18.7,22.76
2024-06-29 17:23:00,34.055211,-118.173699,34.033454,-118.120077,38.2,13.43
2024-06-11 17:09:00,34.08931,-118.233014,34.13278,-118.190391,3.0,5.0
2024-06-15 10:50:00,34.030028,-118.256877,33.882373,-118.212305,10.1,26.46
2024-06-11 15:44:00,34.002602,-118.196326,33.961393,-118.19065,15.1,5.0
2024-06-26 19:46:00,34.011395,-118.304248,34.005441,-118.308973,3.8,11.92
2024-06-21 13:38:00,34.020991,-118.293078,34.01446,-118.279472,3.0,56.05
2024-06-19 12:05:00,34.135139,-118.253198,34.260404,-118.291386,3.0,43.9
2024-06-21 02:39:00,34.017145,-118.354481,34.000265,-118.298877,8.7,5.0
2024-06-13 08:26:00,34.08354,-118.200344,34.133051,-118.276865,8.6,5.0
2024-06-25 07:21:00,34.013883,-118.307775,34.104466,-118.33299,31.6,36.31
2024-06-19 09:48:00,34.087263,-118.278289,34.120794,-118.280102,4.0,5.0
2024-06-03 03:41:00,34.065398,-118.262797,34.031707,-118.239313,23.1,5.0
2024-06-12 04:58:00,34.043734,-118.247643,33.97951,-118.214766,31.1,26.74
2024-06-27 05:19:00,34.048369,-118.270619,34.085641,-118.19617,65.8,6.0
2024-06-08 15:27:00,34.023808,-118.254042,34.10606,-118.250155,9.0,13.87
2024-06-29 16:48:00,34.067843,-118.253578,34.095141,-118.289477,17.6,20.6
2024-06-25 10:46:00,34.031801,-118.276822,34.093473,-118.284074,7.7,7.81
2024-06-30 16:09:00,34.000976,-118.296392,34.130573,-118.312362,15.0,11.94
2024-06-24 22:21:00,33.998882,-118.185112,34.040751,-118.159115,10.3,5.0
2024-06-04 20:43:00,34.056904,-118.376264,34.001872,-118.429614,3.0,5.0
2024-06-06 17:26:00,34.113164,-118.262343,34.115717,-118.271114,4.6,5.0
2024-06-15 14:25:00,34.0564,-118.278134,34.12491,-118.197001,15.7,58.79
2024-06-11 17:59:00,34.045254,-118.224873,34.032815,-118.21588,20.6,5.0
2024-06-29 04:06:00,34.061433,-118.337258,34.136718,-118.389904,26.6,12.79
2024-06-26 11:02:00,34.10224,-118.279987,34.098893,-118.296976,15.8,9.55
2024-06-23 18:26:00,34.058775,-118.256142,34.075493,-118.367791,28.4,39.87
2024-06-29 05:27:00,34.033563,-118.185796,34.016026,-118.188739,22.3,5.0
2024-06-02 19:20:00,34.094252,-118.230069,34.102228,-118.147685,15.5,6.41
2024-06-22 01:23:00,34.06715,-118.321009,34.077773,-118.380339,10.1,76.42
2024-06-27 02:37:00,34.11143,-118.279249,34.031003,-118.352051,31.1,8.66
2024-06-30 06:07:00,34.057329,-118.196837,34.03525,-118.2295,3.4,22.75
2024-06-26 03:45:00,34.001021,-118.322046,33.939361,-118.275981,30.9,5.0
2024-06-25 06:33:00,33.995274,-118.254719,33.974918,-118.169487,3.0,54.02
2024-06-24 09:43:00,34.116037,-118.250547,34.076279,-118.228137,50.7,11.35
2024-06-04 20:22:00,34.118947,-118.273147,34.169538,-118.337442,46.9,5.0
2024-06-13 08:31:00,34.042819,-118.088255,34.093989,-118.089366,3.0,5.0
2024-06-27 06:33:00,34.034673,-118.274764,34.062687,-118.185293,30.8,5.0
2024-06-19 23:15:00,34.108458,-118.223014,34.045075,-118.238559,9.3,5.0
2024-06-08 19:15:00,34.005718,-118.295978,34.000811,-118.288954,53.3,21.96
2024-06-22 11:27:00,34.014211,-118.218335,33.946851,-118.206307,23.9,20.33
2024-06-01 18:43:00,34.075733,-118.197753,34.068368,-118.275046,15.6,17.9
2024-06-12 21:35:00,34.034216,-118.285278,34.066587,-118.235381,43.1,34.81
2024-06-23 15:04:00,34.049795,-118.253282,34.0994,-118.210594,49.3,39.21
2024-06-24 12:28:00,34.043462,-118.303717,34.067105,-118.403394,3.0,29.22
2024-06-16 06:36:00,34.063503,-118.318664,34.126427,-118.385197,52.4,5.0
2024-06-09 04:46:00,34.106299,-118.187792,34.119287,-118.236277,7.0,24.17
2024-06-15 21:33:00,34.053623,-118.28324,34.041945,-118.245823,44.2,18.35
2024-06-06 12:12:00,34.075758,-118.394817,34.119441,-118.432372,10.1,5.0
2024-06-29 01:59:00,33.967993,-118.144079,34.013317,-118.124011,8.0,22.08
2024-06-26 18:24:00,34.048051,-118.298126,34.021843,-118.307214,9.6,13.72
2024-06-22 15:54:00,34.016271,-118.264782,34.03522,-118.261224,8.4,8.26
2024-06-11 04:18:00,34.001247,-118.151546,33.986532,-118.126749,12.5,5.0
2024-06-05 07:17:00,34.014874,-118.258505,33.914444,-118.244888,5.7,15.61
2024-06-02 16:52:00,34.036635,-118.2598,34.05864,-118.260749,73.9,5.38
2024-06-12 11:54:00,34.086636,-118.32369,34.02191,-118.307336,3.0,7.65
2024-06-25 23:32:00,33.996944,-118.34809,34.013356,-118.337241,18.8,5.0
2024-06-12 02:21:00,34.051225,-118.259983,33.97446,-118.270467,6.5,15.51
2024-06-24 23:17:00,34.030633,-118.228231,33.99465,-118.249793,22.9,5.0
2024-06-06 07:13:00,34.036893,-118.231668,34.015213,-118.137646,97.2,12.89
2024-06-25 01:43:00,34.09011,-118.278876,34.150197,-118.301011,40.8,15.37
2024-06-03 07:24:00,34.071525,-118.248785,34.044849,-118.180435,3.1,11.87
2024-06-11 05:26:00,34.103496,-118.360233,34.049747,-118.394489,55.9,75.82
2024-06-05 12:02:00,34.04382,-118.22239,34.062037,-118.181881,43.7,23.53
2024-06-19 02:20:00,34.022162,-118.240316,34.011314,-118.151128,120.0,22.07
2024-06-06 15:10:00,34.041046,-118.13158,34.080574,-118.148456,57.1,5.0
2024-06-01 10:01:00,34.0597,-118.249551,34.009106,-118.282921,31.5,29.24
2024-06-10 15:48:00,34.057063,-118.30656,34.067606,-118.328022,46.0,21.38
2024-06-01 01:38:00,34.006624,-118.253043,34.130103,-118.254012,26.8,42.01
2024-06-12 09:09:00,34.05362,-118.269668,34.041656,-118.253574,5.5,6.12
2024-06-08 18:40:00,34.059129,-118.223918,34.068466,-118.225917,35.3,5.0
2024-06-28 23:56:00,34.150699,-118.248386,34.067647,-118.269386,4.4,17.64
2024-06-16 18:13:00,34.125074,-118.325597,34.082425,-118.22787,16.2,5.0
2024-06-14 04:40:00,34.01587,-118.348145,34.038856,-118.358167,5.5,5.3
2024-06-19 00:13:00,34.038505,-118.234226,34.02201,-118.265231,84.7,5.0
2024-06-05 02:33:00,33.991462,-118.167013,34.022184,-118.125488,15.4,25.95
2024-06-05 00:02:00,34.026372,-118.245239,34.047619,-118.202917,44.4,5.63
2024-06-05 14:58:00,34.062624,-118.201202,33.996723,-118.130578,12.6,15.9
2024-06-27 00:43:00,34.098234,-118.189231,34.148999,-118.092838,3.0,6.41
2024-06-23 08:37:00,34.020837,-118.233992,33.958702,-118.216679,3.0,26.81
2024-06-29 18:52:00,34.023834,-118.298869,33.985588,-118.313282,48.1,5.0
2024-06-25 09:02:00,33.964108,-118.238282,33.975583,-118.333393,6.6,9.56
2024-06-04 13:49:00,34.043493,-118.177576,34.121845,-118.224468,7.5,8.3
2024-06-05 22:59:00,34.007503,-118.218207,33.95731,-118.207778,29.7,30.36
2024-06-25 17:10:00,34.028822,-118.205105,34.036207,-118.264152,16.1,89.73
2024-06-17 09:52:00,34.014926,-118.277753,34.022727,-118.357009,51.0,7.73
2024-06-19 10:15:00,34.046229,-118.262141,34.079097,-118.25885,10.7,15.37
2024-06-08 00:17:00,33.979691,-118.257124,34.038892,-118.218286,35.7,11.88
2024-06-16 01:43:00,33.991318,-118.25308,33.971114,-118.265404,49.1,5.14
2024-06-28 01:32:00,34.13517,-118.179923,34.185762,-118.135083,26.8,29.71
2024-06-15 16:07:00,33.998503,-118.39083,34.065019,-118.360001,4.3,9.06
2024-06-21 15:19:00,34.006129,-118.248168,34.095327,-118.190706,20.5,11.14
2024-06-23 11:52:00,34.123477,-118.25477,34.148573,-118.146098,44.8,5.0
2024-06-28 17:54:00,34.166203,-118.33229,34.174075,-118.201589,40.4,5.42
2024-06-07 06:25:00,34.003137,-118.209694,33.979408,-118.17311,3.0,5.0
2024-06-28 07:31:00,34.03527,-118.29347,33.962321,-118.316463,7.1,20.46
2024-06-19 06:27:00,34.063662,-118.271422,34.049765,-118.26833,4.8,12.03
2024-06-25 23:50:00,34.119148,-118.139073,34.124765,-118.06041,30.6,18.56
2024-06-08 20:10:00,34.010526,-118.189402,34.005051,-118.234063,17.8,10.46
2024-06-04 12:55:00,34.040189,-118.215531,34.070075,-118.143148,3.0,5.0
2024-06-03 13:18:00,34.081094,-118.227153,34.008385,-118.23565,17.0,6.48
2024-06-12 12:01:00,34.067391,-118.259881,34.058292,-118.248525,5.0,5.0
2024-06-17 14:04:00,34.034954,-118.130037,34.134692,-118.170422,6.4,12.3
2024-06-09 15:19:00,34.044647,-118.20187,34.094427,-118.268056,13.8,5.0
2024-06-09 01:23:00,33.995004,-118.294973,34.025814,-118.308915,21.0,22.95
2024-06-25 11:35:00,34.040473,-118.334006,34.060007,-118.268856,115.4,12.16
2024-06-23 06:42:00,34.039345,-118.21599,34.021073,-118.251088,46.5,5.0
2024-06-20 00:43:00,34.059287,-118.253352,33.971583,-118.172726,3.6,5.0
2024-06-20 12:17:00,34.027787,-118.335736,34.050643,-118.36438,3.1,5.0
2024-06-26 09:21:00,34.068862,-118.224285,33.94644,-118.277696,3.6,75.95
2024-06-07 17:30:00,34.090509,-118.266142,34.074231,-118.25346,12.5,41.51
2024-06-29 04:36:00,34.056217,-118.21816,34.056034,-118.184207,3.0,15.5
2024-06-26 20:19:00,34.06407,-118.223496,34.041711,-118.214091,55.9,8.37
2024-06-11 07:40:00,34.052126,-118.286496,34.160695,-118.278948,4.6,19.09
2024-06-11 09:50:00,34.050003,-118.212029,34.141221,-118.131881,16.2,16.95
2024-06-06 12:49:00,34.021138,-118.279874,34.072778,-118.275129,26.4,32.9
2024-06-22 06:31:00,34.06266,-118.275973,34.016393,-118.299493,75.7,43.13
2024-06-10 02:49:00,34.046109,-118.281936,34.142179,-118.338585,3.0,5.0
2024-06-09 00:28:00,34.133727,-118.182142,34.164675,-118.11846,11.7,22.04
2024-06-21 04:00:00,34.112934,-118.266834,34.065835,-118.288118,9.8,5.06
2024-06-06 21:33:00,34.065434,-118.167653,34.06707,-118.184059,37.4,5.0
2024-06-04 09:21:00,34.019478,-118.142991,34.067406,-118.090397,7.2,6.54
2024-06-26 19:23:00,34.005504,-118.294323,33.97556,-118.191616,10.7,5.0
2024-06-02 04:33:00,34.097646,-118.42526,34.104672,-118.412693,3.6,7.07
2024-06-28 13:26:00,34.06051,-118.187329,34.076334,-118.194179,3.6,7.65
2024-06-21 12:10:00,34.069206,-118.270518,34.014163,-118.270801,3.0,5.0
2024-06-11 13:28:00,33.980217,-118.301971,33.966712,-118.324748,31.6,31.03
2024-06-17 22:14:00,34.087098,-118.285323,34.035824,-118.303115,31.6,10.42
2024-06-10 10:46:00,34.068177,-118.274889,34.11161,-118.292413,4.1,28.87
2024-06-13 06:28:00,34.005583,-118.172168,33.96018,-118.126632,27.7,15.38
2024-06-22 01:50:00,34.031139,-118.240405,34.045729,-118.244814,13.4,5.0
2024-06-28 06:33:00,34.060549,-118.172984,33.991041,-118.105018,14.2,5.0
2024-06-07 19:42:00,34.052099,-118.220347,33.995427,-118.226161,31.0,6.49
2024-06-17 00:07:00,34.038313,-118.268554,33.979219,-118.286905,11.2,5.0
2024-06-26 22:13:00,34.04586,-118.273421,34.031382,-118.209528,18.7,5.0
2024-06-01 10:08:00,34.039921,-118.216303,34.04894,-118.215226,30.7,5.4
2024-06-01 06:07:00,34.056103,-118.200774,34.07434,-118.207096,7.4,15.21
2024-06-19 10:42:00,34.10886,-118.190192,34.020248,-118.188514,45.1,9.56
2024-06-05 06:19:00,33.947334,-118.265692,33.938902,-118.19236,53.8,28.71
2024-06-30 19:01:00,34.040526,-118.239488,34.002997,-118.224184,45.6,29.01
2024-06-04 14:54:00,34.05706,-118.214958,34.083769,-118.152483,3.0,84.72
2024-06-23 03:37:00,34.06184,-118.273038,34.048458,-118.284769,8.9,6.58
2024-06-10 12:49:00,34.035123,-118.318096,34.031082,-118.263626,24.3,13.49
2024-06-28 17:13:00,33.979731,-118.298376,33.942484,-118.286492,12.0,7.07
2024-06-26 23:37:00,34.06312,-118.264462,34.149352,-118.220333,3.0,24.6
2024-06-24 22:53:00,34.119094,-118.210268,34.054915,-118.161935,24.9,5.0
2024-06-20 04:48:00,33.988646,-118.174461,33.968659,-118.221542,16.1,5.0
2024-06-07 11:35:00,34.084553,-118.331363,34.089933,-118.327765,6.4,5.0
2024-06-04 05:22:00,34.036859,-118.285841,34.024291,-118.237981,3.0,5.0
2024-06-08 20:43:00,34.047547,-118.271472,34.00935,-118.215647,9.7,24.45
2024-06-03 08:49:00,34.007884,-118.202317,33.9173,-118.139645,24.6,15.75
2024-06-24 13:12:00,34.036622,-118.281687,34.002046,-118.27645,16.0,15.81
2024-06-09 15:40:00,34.102002,-118.275784,34.054033,-118.198773,3.0,18.2
2024-06-14 04:55:00,34.073306,-118.33472,34.157267,-118.36758,3.0,10.19
2024-06-19 14:16:00,34.119292,-118.220996,34.232527,-118.295734,31.6,29.05
2024-06-22 01:08:00,34.097096,-118.259684,34.094557,-118.273564,3.0,9.26
2024-06-18 19:30:00,34.067563,-118.289243,33.997326,-118.229451,19.0,50.43
2024-06-23 01:51:00,34.119757,-118.265571,34.15666,-118.319881,3.0,28.01
2024-06-04 10:14:00,34.06756,-118.18238,34.018506,-118.255873,3.3,8.55
2024-06-09 09:33:00,34.08312,-118.310293,34.055661,-118.396319,15.1,5.0
2024-06-23 19:46:00,34.038137,-118.3005,34.006695,-118.263702,3.0,5.0
2024-06-22 12:59:00,34.052662,-118.174865,34.027637,-118.247245,27.3,5.0
2024-06-19 23:13:00,34.022103,-118.245454,34.004367,-118.218002,37.3,7.46
2024-06-29 04:47:00,34.089583,-118.209815,34.023908,-118.226219,6.7,5.0
2024-06-30 11:48:00,34.002868,-118.225895,33.967767,-118.264425,14.3,5.83
2024-06-03 12:22:00,34.081294,-118.25212,34.132291,-118.302056,50.2,7.01
2024-06-17 13:52:00,34.042374,-118.270898,34.040696,-118.260583,8.2,5.12
2024-06-28 00:28:00,34.09685,-118.200107,34.103116,-118.237814,9.5,5.0
